epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
137,4536.55,0.78621,0.46084,0.00421,0.94118,0.81839,0.89894,0.62621,1.15817,0.56673,0.00995,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,4568.91,0.77937,0.45065,0.00415,0.91232,0.83915,0.90446,0.63349,1.17818,0.5622,0.01019,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,4601.44,0.7704,0.45069,0.00412,0.9132,0.82805,0.89033,0.62619,1.17457,0.57689,0.01023,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,4633.86,0.75128,0.43944,0.0041,0.92542,0.82757,0.89692,0.63554,1.14059,0.56877,0.00981,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,4666.48,0.76213,0.44512,0.00411,0.92197,0.82673,0.88668,0.62574,1.14972,0.58863,0.00992,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,4699.82,0.7571,0.44222,0.00403,0.91283,0.83644,0.89051,0.63614,1.12592,0.59909,0.00936,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,4732.4,0.74776,0.43596,0.00412,0.94062,0.82228,0.89307,0.63613,1.14738,0.57552,0.00952,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,4764.74,0.75291,0.43884,0.00403,0.93569,0.8212,0.88982,0.63749,1.13446,0.57073,0.0097,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,4797.22,0.76782,0.4468,0.00405,0.92497,0.82781,0.89403,0.63515,1.13444,0.57541,0.00969,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,4829.73,0.76458,0.44118,0.00396,0.92418,0.82845,0.8838,0.64083,1.11966,0.56878,0.00971,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,4862.94,0.756,0.44151,0.00403,0.92339,0.8264,0.89547,0.64364,1.10501,0.54738,0.00926,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,4896.63,0.7566,0.43586,0.00391,0.9457,0.83063,0.89887,0.64569,1.11381,0.54763,0.0094,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,4929.93,0.74049,0.42534,0.00392,0.93836,0.81941,0.89536,0.65033,1.09891,0.57104,0.00924,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,4963.54,0.75423,0.42475,0.00393,0.93652,0.83102,0.89826,0.63947,1.11671,0.57206,0.00919,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,4996.88,0.74687,0.42799,0.00384,0.90441,0.83695,0.88918,0.63856,1.11482,0.59759,0.00927,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,5029.64,0.76038,0.43098,0.00384,0.93856,0.8228,0.89037,0.64075,1.12972,0.59107,0.00931,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,5061.96,0.73969,0.42324,0.00384,0.93051,0.82524,0.8908,0.63549,1.14351,0.56566,0.0095,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,5094.2,0.74584,0.4333,0.0039,0.9357,0.81715,0.89326,0.63669,1.12019,0.56933,0.00928,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,5126.68,0.74486,0.42623,0.00386,0.93254,0.83482,0.89992,0.64699,1.09653,0.54053,0.00898,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,5159.16,0.74469,0.4276,0.00386,0.92871,0.83951,0.90211,0.6425,1.12292,0.53884,0.00965,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,5191.8,0.7347,0.42793,0.00384,0.9296,0.84556,0.89863,0.64753,1.12932,0.5336,0.00972,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,5224.1,0.73857,0.42883,0.00388,0.92412,0.85435,0.90544,0.65314,1.12413,0.54299,0.00941,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,5257.51,0.73449,0.4216,0.00377,0.90427,0.8565,0.90473,0.64583,1.12744,0.53273,0.00936,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,5290.27,0.72369,0.41363,0.00368,0.92626,0.83763,0.8993,0.64752,1.12362,0.53528,0.00918,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,5323.36,0.73082,0.42046,0.00387,0.92133,0.84554,0.89441,0.64356,1.11972,0.53033,0.0092,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,5355.65,0.72505,0.41616,0.00381,0.92292,0.84262,0.89209,0.64881,1.13136,0.54018,0.00963,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,5388.03,0.71233,0.4106,0.00375,0.90918,0.84614,0.89576,0.64197,1.12588,0.57488,0.00959,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,5420.53,0.73754,0.41814,0.0038,0.92393,0.83442,0.89994,0.6512,1.12502,0.54812,0.00938,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,5453.1,0.73076,0.41351,0.00372,0.93784,0.8299,0.89341,0.65234,1.10903,0.52921,0.00919,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,5485.54,0.71385,0.41041,0.0037,0.94604,0.84156,0.89928,0.63888,1.13875,0.53793,0.00962,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,5517.8,0.70719,0.40115,0.00371,0.94774,0.84106,0.89703,0.64392,1.12869,0.53088,0.00952,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,5550.52,0.7128,0.40907,0.00369,0.93141,0.84658,0.89252,0.64818,1.11673,0.55105,0.00934,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,5583.18,0.71077,0.40775,0.00369,0.9355,0.84241,0.89356,0.6466,1.10178,0.53887,0.00914,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,5616.56,0.70974,0.40768,0.00373,0.94374,0.84676,0.89402,0.647,1.09079,0.55771,0.00914,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,5649.03,0.71316,0.40271,0.00363,0.94243,0.8395,0.8943,0.65068,1.09723,0.53162,0.00901,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,5681.41,0.71679,0.41345,0.00367,0.91297,0.84824,0.89475,0.64751,1.11636,0.53077,0.00935,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,5713.67,0.71109,0.40415,0.0037,0.95105,0.83545,0.89701,0.65174,1.11459,0.56546,0.00929,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,5746.13,0.71058,0.40369,0.00357,0.92736,0.84216,0.8974,0.65301,1.10792,0.56539,0.0093,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,5778.65,0.71108,0.39757,0.00357,0.94412,0.83385,0.90095,0.6614,1.0813,0.55334,0.00885,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,5812.37,0.70234,0.39353,0.00357,0.95304,0.81628,0.89942,0.65244,1.11074,0.5632,0.00912,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,5844.75,0.69803,0.39417,0.0036,0.93011,0.84919,0.89931,0.6457,1.1261,0.57439,0.00933,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,5877.12,0.70504,0.39675,0.00356,0.91422,0.8509,0.90041,0.64278,1.12656,0.58635,0.00915,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,5910.82,0.6996,0.39386,0.00351,0.92145,0.83478,0.89943,0.6456,1.11196,0.59362,0.00891,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,5943.3,0.69678,0.39207,0.00354,0.91895,0.84863,0.90169,0.65235,1.12534,0.56372,0.00916,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,5975.78,0.68926,0.38972,0.00353,0.94527,0.82719,0.90251,0.65394,1.10141,0.57212,0.00908,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,6008.06,0.69906,0.38929,0.00348,0.93049,0.85895,0.90529,0.65422,1.12474,0.54382,0.00924,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,6040.58,0.69167,0.3862,0.00349,0.92697,0.85798,0.90204,0.64723,1.12923,0.53958,0.00903,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,6073.01,0.6815,0.38092,0.00346,0.92997,0.84997,0.89971,0.65369,1.10677,0.53504,0.00879,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,6105.43,0.6801,0.38187,0.00347,0.93307,0.83314,0.90085,0.64966,1.10828,0.53368,0.00904,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,6137.78,0.675,0.3797,0.00346,0.91818,0.84484,0.90168,0.64796,1.10492,0.52827,0.0092,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,6170.19,0.68,0.37762,0.00339,0.92216,0.84466,0.90029,0.65104,1.10771,0.53578,0.00921,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,6203.56,0.67973,0.39312,0.00341,0.9467,0.84067,0.90212,0.65222,1.11799,0.50281,0.00938,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,6235.99,0.6823,0.39022,0.00348,0.93235,0.85118,0.90599,0.65315,1.11042,0.51849,0.00939,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,6268.51,0.66997,0.38016,0.0034,0.93334,0.86212,0.9094,0.65256,1.1122,0.51534,0.00941,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,6300.92,0.68238,0.37945,0.00333,0.94218,0.84654,0.90919,0.65539,1.10166,0.51048,0.0093,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,6333.47,0.68267,0.37884,0.00332,0.94373,0.84542,0.9114,0.65202,1.10354,0.51935,0.00929,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,6365.89,0.66517,0.37131,0.0033,0.96284,0.82247,0.90685,0.65612,1.10213,0.50537,0.00924,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,6398.21,0.65656,0.36681,0.00335,0.95323,0.85214,0.91253,0.65464,1.10833,0.50853,0.00907,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,6430.68,0.67634,0.3722,0.00326,0.94436,0.86486,0.91525,0.66262,1.07957,0.4923,0.00876,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,6464.06,0.65843,0.37271,0.00334,0.94124,0.8628,0.91179,0.66541,1.0798,0.52165,0.00866,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,6498.76,0.66849,0.37553,0.0033,0.94729,0.85871,0.91184,0.66061,1.10015,0.50807,0.00897,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,6531.3,0.6731,0.36897,0.00328,0.95544,0.83794,0.9077,0.66011,1.10379,0.51697,0.00907,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,6563.72,0.65267,0.36594,0.00326,0.95388,0.83071,0.90921,0.66045,1.10235,0.51143,0.00911,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,6596.03,0.66004,0.36301,0.00325,0.94999,0.84809,0.9095,0.6615,1.10162,0.5162,0.00901,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,6628.57,0.65352,0.35962,0.00324,0.94819,0.84168,0.90669,0.65922,1.09631,0.50655,0.00894,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,6660.9,0.66138,0.3675,0.0032,0.94971,0.84656,0.90825,0.66034,1.09496,0.50502,0.00891,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,6693.51,0.65853,0.36593,0.00318,0.93848,0.85371,0.90568,0.66003,1.0944,0.50315,0.0089,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,6725.95,0.64704,0.36264,0.00324,0.95262,0.83471,0.9074,0.65877,1.0925,0.53527,0.00899,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,6758.41,0.64546,0.35912,0.00318,0.96001,0.84012,0.91066,0.65486,1.1115,0.54228,0.0091,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,6791.3,0.64865,0.36047,0.00322,0.95742,0.83977,0.90935,0.65736,1.09424,0.53318,0.00912,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,6824.44,0.64469,0.35397,0.00318,0.93743,0.84677,0.9107,0.65618,1.09939,0.54153,0.00922,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,6856.78,0.65477,0.36066,0.00316,0.94278,0.83548,0.90712,0.65257,1.10546,0.54115,0.00925,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,6889.12,0.6562,0.36172,0.00315,0.93967,0.84054,0.90547,0.65395,1.10773,0.54529,0.00919,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,6921.42,0.65163,0.3582,0.0031,0.9169,0.8528,0.90766,0.65143,1.10706,0.52729,0.00914,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,6953.85,0.63271,0.34759,0.0031,0.96515,0.82175,0.91172,0.65646,1.09116,0.5274,0.00888,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,6986.29,0.64403,0.35303,0.00306,0.94391,0.84063,0.90487,0.65412,1.08527,0.51699,0.00886,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,7018.84,0.64241,0.35807,0.00309,0.93079,0.85099,0.90296,0.65759,1.08294,0.52724,0.00893,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,7051.3,0.64952,0.35304,0.00305,0.93464,0.83998,0.90047,0.65359,1.09732,0.52194,0.00912,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,7084.15,0.62793,0.34489,0.00302,0.90866,0.86168,0.89955,0.65635,1.09008,0.52427,0.00897,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,7117.66,0.62553,0.35405,0.00305,0.90798,0.87194,0.90653,0.65972,1.08487,0.5215,0.00881,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,7150.24,0.63263,0.34383,0.00301,0.92242,0.85381,0.90746,0.66451,1.07776,0.51679,0.00873,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,7182.52,0.62554,0.34201,0.00304,0.90604,0.87183,0.90916,0.66103,1.08739,0.50999,0.00895,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,7214.91,0.63534,0.34537,0.00298,0.94248,0.84213,0.90861,0.66104,1.10115,0.49586,0.00911,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,7247.06,0.62475,0.34189,0.00298,0.9373,0.84822,0.91069,0.66175,1.09918,0.49202,0.00907,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,7279.47,0.62587,0.34802,0.00302,0.9121,0.88276,0.91137,0.66887,1.08369,0.48351,0.00886,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,7312.76,0.62876,0.34608,0.00297,0.94269,0.86409,0.91199,0.66662,1.0789,0.5016,0.00869,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,7345.41,0.63424,0.34677,0.00299,0.93849,0.86259,0.91248,0.66577,1.09003,0.49138,0.00876,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,7377.92,0.61991,0.33996,0.00298,0.93549,0.86954,0.91112,0.66335,1.08416,0.5027,0.00873,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,7411.58,0.62637,0.3444,0.00299,0.94203,0.86039,0.91178,0.66537,1.08788,0.50308,0.0087,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,7443.81,0.60622,0.33682,0.00291,0.94358,0.85809,0.91016,0.66396,1.0843,0.52228,0.00878,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,7476.4,0.61772,0.33746,0.00285,0.94023,0.84848,0.90829,0.6627,1.0845,0.53352,0.00889,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,7508.82,0.61809,0.34397,0.00294,0.94171,0.85335,0.91055,0.66147,1.08754,0.53815,0.00897,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,7541.18,0.61756,0.34203,0.00294,0.94719,0.85757,0.90965,0.66004,1.09503,0.52482,0.00895,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,7573.6,0.61912,0.34234,0.0029,0.94139,0.85693,0.9113,0.66275,1.09033,0.52188,0.00888,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,7606.12,0.61446,0.33246,0.00284,0.9468,0.84762,0.91129,0.65933,1.08858,0.5221,0.00888,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,7638.6,0.61215,0.3341,0.00285,0.92708,0.8594,0.90694,0.65848,1.0835,0.51952,0.00886,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,7671.04,0.60266,0.33387,0.00288,0.93403,0.85707,0.90378,0.66073,1.07682,0.52981,0.00882,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,7704.17,0.6086,0.33095,0.00279,0.93846,0.85561,0.90531,0.66287,1.07529,0.51995,0.00884,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,7736.94,0.61167,0.33013,0.00283,0.93509,0.85765,0.90573,0.66647,1.0742,0.52113,0.00879,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,7769.37,0.60598,0.33567,0.00288,0.93538,0.85877,0.90716,0.66343,1.07357,0.52887,0.00882,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,7802.13,0.59356,0.32581,0.00281,0.93439,0.85884,0.90716,0.66285,1.07567,0.51799,0.00879,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,7834.6,0.60119,0.3316,0.00282,0.93696,0.85381,0.90703,0.66521,1.07729,0.52774,0.00876,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,7867.18,0.5903,0.32211,0.00277,0.94374,0.84331,0.90705,0.66631,1.07402,0.5244,0.0087,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,7899.61,0.59418,0.32519,0.0028,0.94448,0.84501,0.90563,0.66443,1.07988,0.5188,0.00871,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,7932.23,0.59618,0.3268,0.00276,0.9383,0.86289,0.90794,0.66711,1.07237,0.5199,0.0087,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,7964.58,0.58736,0.31922,0.00273,0.93916,0.86534,0.90726,0.66348,1.07846,0.51931,0.00875,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,7997.75,0.59751,0.32544,0.00268,0.93909,0.85867,0.90935,0.66381,1.07973,0.51436,0.00878,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,8030.69,0.58775,0.31719,0.00266,0.94076,0.86151,0.9056,0.66214,1.07797,0.5133,0.00878,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,8063.04,0.57792,0.31778,0.00275,0.94603,0.85627,0.90623,0.65941,1.0793,0.53076,0.00886,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,8095.24,0.59232,0.32581,0.00273,0.96101,0.84166,0.90615,0.66084,1.08573,0.53471,0.00895,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
